174321348,plain
59985899,floral
155005009,OTHER
200545098,plain
197920093,stripes
197479611,OTHER
150944040,OTHER
192586709,plain
183978629,plain
31657047,floral
197252670,ikat
136243487,plain
194377665,plain
197520600,plain
141528805,OTHER
187998204,plain
198082184,OTHER
167543947,plain
193173165,OTHER
165016026,floral
190823363,plain
178276350,plain
149716255,squares
103547128,OTHER
166025161,plain
188329973,plain
149675190,floral
107891166,plain
168128994,plain
183486662,ikat
183315899,plain
178391393,floral
193512856,plain
153236639,plain
191987428,geometry
192401231,plain
39384815,plain
154380731,animal
188208671,floral
192584864,OTHER
187976020,plain
183817288,floral
187619920,plain
188977857,OTHER
178652174,plain
37705277,floral
191376507,stripes
161470732,stripes
154084550,animal
141732324,plain
186080116,floral
183653238,plain
185071690,plain
189038186,plain
187821381,plain
191308693,geometry
190594961,plain
188764240,plain
188317869,ikat
191319458,floral
176472207,OTHER
181971980,OTHER
176860067,plain
80600369,floral
183686455,plain
185070584,plain
182335861,plain
176705997,ikat
150304829,plain
78350238,floral
110489205,plain
183899878,plain
177430836,plain
186025611,plain
143939376,plain
161302177,floral
185246229,plain
180742272,plain
185695873,plain
58371838,plain
158101705,ikat
184380638,OTHER
177563512,plain
143163739,floral
136518939,plain
171224526,plain
43687252,plain
184629929,plain
176718791,plain
166172890,floral
201357819,OTHER
183725260,stripes
170074137,floral
178637563,plain
175126161,plain
181093933,plain
167992188,plain
110422021,floral
179925642,plain
102229689,floral
66945001,squares
161445818,stripes
65330355,plain
174094694,stripes
152421153,plain
157081106,plain
178674426,plain
148578465,plain
149636852,ikat
50416429,plain
170210661,plain
167674995,OTHER
178833217,plain
151071196,plain
114024672,plain
133869636,plain
168978743,plain
111499199,plain
151873198,plain
38821759,floral
160499261,plain
152894223,plain
179507278,plain
173702879,plain
174753396,stripes
165612010,floral
176029261,stripes
176826022,stripes
176335532,plain
170355462,OTHER
167587834,plain
157021907,squares
199723857,plain
170225163,plain
196325201,plain
195966031,stripes
196444312,OTHER
165325730,OTHER
200322606,plain
197955273,OTHER
197955286,plain
201465622,OTHER
192876363,plain
153665672,floral
193026686,plain
196774732,OTHER
141980519,plain
186443050,plain
171667258,plain
194997202,plain
159449744,plain
179000655,plain
196347314,OTHER
191486343,plain
167889025,plain
191685597,plain
192963381,plain
199921260,plain
200447917,plain
196985944,plain
154960537,plain
190063926,plain
182654367,plain
189279143,plain
188018140,plain
191698051,plain
185841519,plain
198599513,OTHER
193895816,plain
197706207,OTHER
177280529,plain
195132037,plain
195189784,floral
192334126,OTHER
194507106,plain
179897387,plain
189210198,OTHER
195069458,plain
196910081,floral
170125186,plain
170437719,squares
193517857,plain
192701003,plain
189811035,stripes
195122977,plain
202222755,plain
198143508,plain
195398589,plain
191500499,plain
172787078,OTHER
196992170,stripes
191608335,plain
184915140,OTHER
161602421,plain
196111782,plain
197452786,plain
192734189,plain
195066145,plain
165843420,plain
195612294,plain
197051319,plain
190979393,floral
195401702,plain
189813091,stripes
195933627,plain
191885488,plain
196049545,plain
195352165,OTHER
195893071,plain
189760835,plain
190044141,stripes
197800396,OTHER
195895992,floral
192316165,plain
195218219,stripes
160924417,plain
193928183,plain
182382122,plain
187068083,plain
174443767,plain
193743796,plain
188803082,OTHER
165778729,plain
192476086,plain
190304151,plain
184278631,plain
192969401,plain
189717776,floral
193543332,plain
192408520,plain
194661475,plain
193683028,plain
201020544,plain
191572697,plain
194074988,OTHER
174497515,plain
190859512,plain
193230700,stripes
194750247,plain
192954536,plain
194599145,floral
193626405,stripes
195418553,stripes
177938582,geometry
191819378,plain
192010425,plain
194730721,plain
195245535,plain
193714718,plain
105161126,plain
189718010,stripes
193092536,plain
157804564,OTHER
179845362,plain
190181312,OTHER
194837104,plain
15507079,plain
171895100,floral
200371715,plain
195293038,plain
179813269,plain
195507696,plain
189012043,OTHER
75723548,plain
185181562,floral
161216962,ikat
190035025,floral
146641839,stripes
143686831,plain
163586579,plain
195486813,plain
200860968,plain
195494095,plain
158113784,plain
172513274,floral
200034069,plain
192402356,plain
198542604,plain
161073966,floral
186260123,stripes
182745401,OTHER
165703938,plain
185120670,plain
173539736,OTHER
165955611,stripes
201906192,geometry
148931084,cartoon
187408602,geometry
185056324,plain
201909778,plain
154960861,plain
92579171,stripes
139427050,stripes
168448079,stripes
171588327,plain
180180713,stripes
192390460,plain
180652935,plain
188957522,OTHER
186803888,stripes
150894162,ikat
195090075,OTHER
194349528,plain
185107981,plain
192108708,plain
195990625,stripes
160272692,plain
146969357,stripes
180005065,plain
177122565,stripes
161589549,plain
191319589,plain
195487817,plain
201893857,animal
156048797,floral
195151558,plain
193563609,plain
180005074,OTHER
188754754,plain
195100942,plain
171479545,plain
193167658,stripes
128993470,plain
185341403,plain
175978524,plain
176509618,OTHER
186076082,OTHER
154789765,plain
179813126,floral
182350726,OTHER
173492779,floral
142384049,plain
153535658,ikat
159853777,plain
193059941,animal
191319775,OTHER
26969858,ikat
160809447,floral
187961995,plain
192287455,plain
192907404,plain
172038023,OTHER
186279494,plain
4308706,plain
124875259,plain
