185132908,black
188621378,black
145698684,black
170644573,black
186950747,black
197138657,black
161425425,black
197252801,black
136476777,black
167675560,black
186676069,black
201892243,black
195922649,black
141895761,black
145088583,black
127371601,black
197325303,black
195029145,black
190996324,black
137825773,black
185350238,black
185849634,black
168680583,black
192568753,black
184509167,black
183807947,black
148687731,black
123265930,black
130377971,black
188068202,black
191577366,black
182324489,black
192392263,black
195645226,black
187533752,black
2670691,black
147493906,black
147291079,black
173145260,black
184221544,black
179656171,black
118205089,black
57269364,black
192934726,black
188272986,black
188177866,black
176286247,black
167675611,black
184010238,black
198609788,black
148250134,black
102185320,black
188913450,black
186314565,black
105190003,black
187954711,black
158617664,black
182239545,black
196266229,black
197097036,black
178604254,black
170072312,black
145055992,black
153049517,black
187528367,black
169591984,black
169734605,black
181817397,black
112629266,black
183809973,black
125143461,black
154166034,black
117484879,black
131745589,black
193159032,black
188782588,black
190072317,black
154017518,black
171782204,black
188020480,black
186465072,black
166440952,black
147406850,black
169618277,black
132101257,black
111871352,black
147226315,black
77584871,black
123763250,black
145868624,black
169882774,black
118542082,black
172524493,black
185548130,black
172851485,black
113114998,black
174662809,black
145904319,black
186934020,black
188737684,black
181611281,black
191695908,black
162913259,black
159096094,darkcyan
195618669,forestgreen
171393387,darkcyan
109407032,darkgreen
177065491,teal
152099450,teal
193872038,forestgreen
153665672,darkcyan
173097875,forestgreen
193840769,seagreen
135628910,black
170753197,dodgerblue
172713112,seagreen
147965087,deepskyblue
162335820,seagreen
183978629,black
194844649,black
191529050,black
127194629,black
173779292,black
200036157,black
170127798,midnightblue
191401979,midnightblue
165673284,midnightblue
181788373,black
147297239,black
200620997,black
193099708,black
187390976,black
189565296,darkslategray
196431897,black
177833432,midnightblue
191209072,darkslategray
140487536,darkslategray
189759285,midnightblue
178929792,teal
163780641,darkslategray
196452206,darkgreen
185071417,black
170458211,black
160415898,black
174101507,black
198027067,black
176998293,black
165558838,black
195492955,black
76066039,black
138881753,black
111128890,black
191744195,black
197685925,black
110852556,black
138854039,black
200495255,black
174612840,black
194909516,black
195487959,black
178453794,black
178854653,black
174790767,black
40820200,black
195385701,black
196851696,black
96872767,black
90929165,black
160634441,black
164860148,black
150710560,teal
195298805,teal
176732212,teal
162441602,seagreen
156744932,darkcyan
151061775,deepskyblue
178790882,lightseagreen
177509510,midnightblue
195492391,midnightblue
180883108,black
186693539,black
163506458,midnightblue
186148497,darkslategray
194338487,darkgreen
170645775,darkslategray
148597508,darkslategray
155223591,royalblue
151512682,darkgreen
166228293,black
195707083,black
164166989,black
177635112,black
197105190,black
185900089,black
159125944,black
165214491,black
148352229,black
147212316,black
184349502,black
101741502,black
195806965,black
197768267,black
186886038,black
149347791,black
147672722,black
184514180,black
192389107,black
183870075,black
158173680,royalblue
139464784,black
171078133,black
182679559,black
188839265,black
183972658,black
196573465,black
191697184,seagreen
20381223,black
146394706,black
163957900,black
159282377,black
188537735,black
195383220,black
116964704,black
102275370,black
189587841,black
154758829,black
145526505,black
141714724,black
187918167,black
188993218,black
183373428,darkslategray
171827712,darkslategray
145948611,maroon
120847184,dimgray
146643516,dimgray
173508706,dimgray
181678726,dimgray
121173568,dimgray
32573724,slategray
165933486,slategray
173794638,slategray
144156448,slategray
192606335,maroon
171523219,lightslategray
195245535,cadetblue
200565868,cadetblue
195298003,maroon
186419257,skyblue
174929296,maroon
187208406,maroon
178639372,saddlebrown
122673705,saddlebrown
189083641,darkolivegreen
199941861,dimgray
178670044,darkolivegreen
191009928,dimgray
116484761,dimgray
181374412,dimgray
154004329,dimgray
113210813,dimgray
141863327,dimgray
177509842,slategray
151539200,dimgray
146161313,slategray
195495247,slategray
175978524,slategray
184662886,slategray
101313763,slategray
182605890,dimgray
164935970,lightslategray
144532272,cadetblue
197166685,cadetblue
131189850,olivedrab
144504823,maroon
159282304,maroon
182759014,saddlebrown
162019460,saddlebrown
193564737,saddlebrown
150414635,saddlebrown
190689313,saddlebrown
191319589,saddlebrown
73995271,dimgray
193650545,darkolivegreen
201342634,dimgray
124921434,darkolivegreen
191536485,dimgray
195369526,darkolivegreen
148135739,dimgray
183123863,dimgray
193805176,dimgray
200329996,maroon
96221660,dimgray
154116548,dimgray
182467422,maroon
142524545,slategray
165257691,slategray
158252466,slategray
169017180,lightslategray
176036177,cadetblue
160829392,cornflowerblue
181173114,cornflowerblue
135800787,cadetblue
